topic_id,macro_topic,source,year,year_frequency,year_document_count,denominator_source_docs_in_macro_topic,relative_share_of_macro_topic_source_docs,annual_source_macro_document_count,annual_document_prevalence
corporate_T5::corporate_T5_PG01,T5,corporate,2009,65,65,2397,0.027117229870671673,65,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2010,85,85,2397,0.03546099290780142,85,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2011,107,107,2397,0.04463913224864414,107,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2012,150,150,2397,0.0625782227784731,150,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2013,154,154,2397,0.06424697538589905,154,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2014,163,163,2397,0.06800166875260742,163,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2015,163,163,2397,0.06800166875260742,163,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2016,142,142,2397,0.0592407175636212,142,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2017,139,139,2397,0.05798915310805173,139,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2018,154,154,2397,0.06424697538589905,154,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2019,140,140,2397,0.05840634125990822,140,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2020,142,142,2397,0.0592407175636212,142,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2021,131,131,2397,0.05465164789319983,131,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2022,119,119,2397,0.04964539007092199,119,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2023,151,151,2397,0.06299541093032958,151,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2024,137,137,2397,0.05715477680433876,137,1.0
corporate_T5::corporate_T5_PG01,T5,corporate,2025,128,128,2397,0.05340008343763037,128,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2000,14,14,4071,0.0034389584868582657,14,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2001,9,9,4071,0.002210759027266028,9,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2002,11,11,4071,0.002702038811102923,11,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2003,15,15,4071,0.0036845983787767134,15,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2004,21,21,4071,0.005158437730287398,21,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2005,23,23,4071,0.005649717514124294,23,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2006,68,68,4071,0.016703512650454434,70,0.9714285714285714
corporate_T6::corporate_T6_PG01,T6,corporate,2007,91,91,4071,0.022353230164578727,94,0.9680851063829787
corporate_T6::corporate_T6_PG01,T6,corporate,2008,122,122,4071,0.029968066814050603,124,0.9838709677419355
corporate_T6::corporate_T6_PG01,T6,corporate,2009,222,222,4071,0.054532056005895356,224,0.9910714285714286
corporate_T6::corporate_T6_PG01,T6,corporate,2010,226,226,4071,0.05551461557356915,228,0.9912280701754386
corporate_T6::corporate_T6_PG01,T6,corporate,2011,263,263,4071,0.0646032915745517,267,0.9850187265917603
corporate_T6::corporate_T6_PG01,T6,corporate,2012,300,300,4071,0.07369196757553427,301,0.9966777408637874
corporate_T6::corporate_T6_PG01,T6,corporate,2013,302,302,4071,0.07418324735937117,303,0.9966996699669967
corporate_T6::corporate_T6_PG01,T6,corporate,2014,311,311,4071,0.0763940063866372,313,0.9936102236421726
corporate_T6::corporate_T6_PG01,T6,corporate,2015,298,298,4071,0.07320068779169737,299,0.9966555183946488
corporate_T6::corporate_T6_PG01,T6,corporate,2016,231,231,4071,0.056742815033161385,231,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2017,216,216,4071,0.05305821665438467,216,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2018,215,215,4071,0.05281257676246622,218,0.9862385321100917
corporate_T6::corporate_T6_PG01,T6,corporate,2019,202,202,4071,0.04961925816752641,202,1.0
corporate_T6::corporate_T6_PG01,T6,corporate,2020,181,181,4071,0.04446082043723901,184,0.9836956521739131
corporate_T6::corporate_T6_PG01,T6,corporate,2021,150,150,4071,0.036845983787767135,152,0.9868421052631579
corporate_T6::corporate_T6_PG01,T6,corporate,2022,139,139,4071,0.03414394497666421,140,0.9928571428571429
corporate_T6::corporate_T6_PG01,T6,corporate,2023,147,147,4071,0.03610906411201179,149,0.9865771812080537
corporate_T6::corporate_T6_PG01,T6,corporate,2024,130,130,4071,0.03193318594939818,132,0.9848484848484849
corporate_T6::corporate_T6_PG01,T6,corporate,2025,130,130,4071,0.03193318594939818,131,0.9923664122137404
corporate_T6::corporate_T6_S002,T6,corporate,2000,0,0,4071,0.0,14,0.0
corporate_T6::corporate_T6_S002,T6,corporate,2001,0,0,4071,0.0,9,0.0
corporate_T6::corporate_T6_S002,T6,corporate,2002,0,0,4071,0.0,11,0.0
corporate_T6::corporate_T6_S002,T6,corporate,2003,0,0,4071,0.0,15,0.0
corporate_T6::corporate_T6_S002,T6,corporate,2004,0,0,4071,0.0,21,0.0
corporate_T6::corporate_T6_S002,T6,corporate,2005,0,0,4071,0.0,23,0.0
corporate_T6::corporate_T6_S002,T6,corporate,2006,2,2,4071,0.0004912797838368951,70,0.02857142857142857
corporate_T6::corporate_T6_S002,T6,corporate,2007,3,3,4071,0.0007369196757553427,94,0.031914893617021274
corporate_T6::corporate_T6_S002,T6,corporate,2008,2,2,4071,0.0004912797838368951,124,0.016129032258064516
corporate_T6::corporate_T6_S002,T6,corporate,2009,3,3,4071,0.0007369196757553427,224,0.013392857142857142
corporate_T6::corporate_T6_S002,T6,corporate,2010,3,3,4071,0.0007369196757553427,228,0.013157894736842105
corporate_T6::corporate_T6_S002,T6,corporate,2011,5,5,4071,0.0012281994595922379,267,0.018726591760299626
corporate_T6::corporate_T6_S002,T6,corporate,2012,3,3,4071,0.0007369196757553427,301,0.009966777408637873
corporate_T6::corporate_T6_S002,T6,corporate,2013,5,5,4071,0.0012281994595922379,303,0.0165016501650165
corporate_T6::corporate_T6_S002,T6,corporate,2014,9,9,4071,0.002210759027266028,313,0.02875399361022364
corporate_T6::corporate_T6_S002,T6,corporate,2015,14,14,4071,0.0034389584868582657,299,0.046822742474916385
corporate_T6::corporate_T6_S002,T6,corporate,2016,10,10,4071,0.0024563989191844758,231,0.04329004329004329
corporate_T6::corporate_T6_S002,T6,corporate,2017,14,14,4071,0.0034389584868582657,216,0.06481481481481481
corporate_T6::corporate_T6_S002,T6,corporate,2018,22,22,4071,0.005404077622205846,218,0.10091743119266056
corporate_T6::corporate_T6_S002,T6,corporate,2019,20,20,4071,0.0049127978383689515,202,0.09900990099009901
corporate_T6::corporate_T6_S002,T6,corporate,2020,18,18,4071,0.004421518054532056,184,0.09782608695652174
corporate_T6::corporate_T6_S002,T6,corporate,2021,14,14,4071,0.0034389584868582657,152,0.09210526315789473
corporate_T6::corporate_T6_S002,T6,corporate,2022,14,14,4071,0.0034389584868582657,140,0.1
corporate_T6::corporate_T6_S002,T6,corporate,2023,18,18,4071,0.004421518054532056,149,0.12080536912751678
corporate_T6::corporate_T6_S002,T6,corporate,2024,24,24,4071,0.0058953574060427415,132,0.18181818181818182
corporate_T6::corporate_T6_S002,T6,corporate,2025,24,24,4071,0.0058953574060427415,131,0.183206106870229
media_T1::media_T1_PG01,T1,media,2000,2,2,1501,0.0013324450366422385,4,0.5
media_T1::media_T1_PG01,T1,media,2001,10,10,1501,0.006662225183211193,13,0.7692307692307693
media_T1::media_T1_PG01,T1,media,2002,12,12,1501,0.007994670219853431,16,0.75
media_T1::media_T1_PG01,T1,media,2003,11,11,1501,0.0073284477015323115,18,0.6111111111111112
media_T1::media_T1_PG01,T1,media,2004,12,12,1501,0.007994670219853431,15,0.8
media_T1::media_T1_PG01,T1,media,2005,21,21,1501,0.013990672884743505,25,0.84
media_T1::media_T1_PG01,T1,media,2006,34,34,1501,0.022651565622918056,36,0.9444444444444444
media_T1::media_T1_PG01,T1,media,2007,41,41,1501,0.02731512325116589,50,0.82
media_T1::media_T1_PG01,T1,media,2008,53,53,1501,0.03530979347101932,62,0.8548387096774194
media_T1::media_T1_PG01,T1,media,2009,29,29,1501,0.019320453031312457,37,0.7837837837837838
media_T1::media_T1_PG01,T1,media,2010,36,36,1501,0.023984010659560292,51,0.7058823529411765
media_T1::media_T1_PG01,T1,media,2011,68,68,1501,0.04530313124583611,89,0.7640449438202247
media_T1::media_T1_PG01,T1,media,2012,90,90,1501,0.05996002664890073,122,0.7377049180327869
media_T1::media_T1_PG01,T1,media,2013,83,83,1501,0.0552964690206529,115,0.7217391304347827
media_T1::media_T1_PG01,T1,media,2014,131,131,1501,0.08727514990006663,175,0.7485714285714286
media_T1::media_T1_PG01,T1,media,2015,93,93,1501,0.061958694203864094,114,0.8157894736842105
media_T1::media_T1_PG01,T1,media,2016,55,55,1501,0.03664223850766156,74,0.7432432432432432
media_T1::media_T1_PG01,T1,media,2017,47,47,1501,0.0313124583610926,56,0.8392857142857143
media_T1::media_T1_PG01,T1,media,2018,13,13,1501,0.008660892738174551,27,0.48148148148148145
media_T1::media_T1_PG01,T1,media,2019,31,31,1501,0.020652898067954697,48,0.6458333333333334
media_T1::media_T1_PG01,T1,media,2020,29,29,1501,0.019320453031312457,38,0.7631578947368421
media_T1::media_T1_PG01,T1,media,2021,47,47,1501,0.0313124583610926,63,0.746031746031746
media_T1::media_T1_PG01,T1,media,2022,44,44,1501,0.029313790806129246,90,0.4888888888888889
media_T1::media_T1_PG01,T1,media,2023,44,44,1501,0.029313790806129246,78,0.5641025641025641
media_T1::media_T1_PG01,T1,media,2024,52,52,1501,0.034643570952698204,80,0.65
media_T1::media_T1_PG01,T1,media,2025,5,5,1501,0.0033311125916055963,5,1.0
media_T1::media_T1_S003,T1,media,2000,0,0,1501,0.0,4,0.0
media_T1::media_T1_S003,T1,media,2001,0,0,1501,0.0,13,0.0
media_T1::media_T1_S003,T1,media,2002,0,0,1501,0.0,16,0.0
media_T1::media_T1_S003,T1,media,2003,0,0,1501,0.0,18,0.0
media_T1::media_T1_S003,T1,media,2004,0,0,1501,0.0,15,0.0
media_T1::media_T1_S003,T1,media,2005,0,0,1501,0.0,25,0.0
media_T1::media_T1_S003,T1,media,2006,0,0,1501,0.0,36,0.0
media_T1::media_T1_S003,T1,media,2007,0,0,1501,0.0,50,0.0
media_T1::media_T1_S003,T1,media,2008,0,0,1501,0.0,62,0.0
media_T1::media_T1_S003,T1,media,2009,0,0,1501,0.0,37,0.0
media_T1::media_T1_S003,T1,media,2010,0,0,1501,0.0,51,0.0
media_T1::media_T1_S003,T1,media,2011,1,1,1501,0.0006662225183211193,89,0.011235955056179775
media_T1::media_T1_S003,T1,media,2012,0,0,1501,0.0,122,0.0
media_T1::media_T1_S003,T1,media,2013,0,0,1501,0.0,115,0.0
media_T1::media_T1_S003,T1,media,2014,5,5,1501,0.0033311125916055963,175,0.02857142857142857
media_T1::media_T1_S003,T1,media,2015,7,7,1501,0.004663557628247834,114,0.06140350877192982
media_T1::media_T1_S003,T1,media,2016,14,14,1501,0.009327115256495669,74,0.1891891891891892
media_T1::media_T1_S003,T1,media,2017,11,11,1501,0.0073284477015323115,56,0.19642857142857142
media_T1::media_T1_S003,T1,media,2018,9,9,1501,0.005996002664890073,27,0.3333333333333333
media_T1::media_T1_S003,T1,media,2019,16,16,1501,0.010659560293137908,48,0.3333333333333333
media_T1::media_T1_S003,T1,media,2020,9,9,1501,0.005996002664890073,38,0.23684210526315788
media_T1::media_T1_S003,T1,media,2021,14,14,1501,0.009327115256495669,63,0.2222222222222222
media_T1::media_T1_S003,T1,media,2022,27,27,1501,0.01798800799467022,90,0.3
media_T1::media_T1_S003,T1,media,2023,22,22,1501,0.014656895403064623,78,0.28205128205128205
media_T1::media_T1_S003,T1,media,2024,27,27,1501,0.01798800799467022,80,0.3375
media_T1::media_T1_S003,T1,media,2025,0,0,1501,0.0,5,0.0
media_T1::media_T1_S006,T1,media,2000,0,0,1501,0.0,4,0.0
media_T1::media_T1_S006,T1,media,2001,0,0,1501,0.0,13,0.0
media_T1::media_T1_S006,T1,media,2002,0,0,1501,0.0,16,0.0
media_T1::media_T1_S006,T1,media,2003,0,0,1501,0.0,18,0.0
media_T1::media_T1_S006,T1,media,2004,0,0,1501,0.0,15,0.0
media_T1::media_T1_S006,T1,media,2005,0,0,1501,0.0,25,0.0
media_T1::media_T1_S006,T1,media,2006,0,0,1501,0.0,36,0.0
media_T1::media_T1_S006,T1,media,2007,1,1,1501,0.0006662225183211193,50,0.02
media_T1::media_T1_S006,T1,media,2008,0,0,1501,0.0,62,0.0
media_T1::media_T1_S006,T1,media,2009,1,1,1501,0.0006662225183211193,37,0.02702702702702703
media_T1::media_T1_S006,T1,media,2010,0,0,1501,0.0,51,0.0
media_T1::media_T1_S006,T1,media,2011,2,2,1501,0.0013324450366422385,89,0.02247191011235955
media_T1::media_T1_S006,T1,media,2012,1,1,1501,0.0006662225183211193,122,0.00819672131147541
media_T1::media_T1_S006,T1,media,2013,0,0,1501,0.0,115,0.0
media_T1::media_T1_S006,T1,media,2014,12,12,1501,0.007994670219853431,175,0.06857142857142857
media_T1::media_T1_S006,T1,media,2015,10,10,1501,0.006662225183211193,114,0.08771929824561403
media_T1::media_T1_S006,T1,media,2016,4,4,1501,0.002664890073284477,74,0.05405405405405406
media_T1::media_T1_S006,T1,media,2017,12,12,1501,0.007994670219853431,56,0.21428571428571427
media_T1::media_T1_S006,T1,media,2018,2,2,1501,0.0013324450366422385,27,0.07407407407407407
media_T1::media_T1_S006,T1,media,2019,1,1,1501,0.0006662225183211193,48,0.020833333333333332
media_T1::media_T1_S006,T1,media,2020,0,0,1501,0.0,38,0.0
media_T1::media_T1_S006,T1,media,2021,2,2,1501,0.0013324450366422385,63,0.031746031746031744
media_T1::media_T1_S006,T1,media,2022,7,7,1501,0.004663557628247834,90,0.07777777777777778
media_T1::media_T1_S006,T1,media,2023,1,1,1501,0.0006662225183211193,78,0.01282051282051282
media_T1::media_T1_S006,T1,media,2024,8,8,1501,0.005329780146568954,80,0.1
media_T1::media_T1_S006,T1,media,2025,0,0,1501,0.0,5,0.0
media_T1::media_T1_S007,T1,media,2000,0,0,1501,0.0,4,0.0
media_T1::media_T1_S007,T1,media,2001,0,0,1501,0.0,13,0.0
media_T1::media_T1_S007,T1,media,2002,0,0,1501,0.0,16,0.0
media_T1::media_T1_S007,T1,media,2003,0,0,1501,0.0,18,0.0
media_T1::media_T1_S007,T1,media,2004,2,2,1501,0.0013324450366422385,15,0.13333333333333333
media_T1::media_T1_S007,T1,media,2005,1,1,1501,0.0006662225183211193,25,0.04
media_T1::media_T1_S007,T1,media,2006,0,0,1501,0.0,36,0.0
media_T1::media_T1_S007,T1,media,2007,0,0,1501,0.0,50,0.0
media_T1::media_T1_S007,T1,media,2008,1,1,1501,0.0006662225183211193,62,0.016129032258064516
media_T1::media_T1_S007,T1,media,2009,1,1,1501,0.0006662225183211193,37,0.02702702702702703
media_T1::media_T1_S007,T1,media,2010,0,0,1501,0.0,51,0.0
media_T1::media_T1_S007,T1,media,2011,2,2,1501,0.0013324450366422385,89,0.02247191011235955
media_T1::media_T1_S007,T1,media,2012,2,2,1501,0.0013324450366422385,122,0.01639344262295082
media_T1::media_T1_S007,T1,media,2013,4,4,1501,0.002664890073284477,115,0.034782608695652174
media_T1::media_T1_S007,T1,media,2014,7,7,1501,0.004663557628247834,175,0.04
media_T1::media_T1_S007,T1,media,2015,2,2,1501,0.0013324450366422385,114,0.017543859649122806
media_T1::media_T1_S007,T1,media,2016,2,2,1501,0.0013324450366422385,74,0.02702702702702703
media_T1::media_T1_S007,T1,media,2017,0,0,1501,0.0,56,0.0
media_T1::media_T1_S007,T1,media,2018,1,1,1501,0.0006662225183211193,27,0.037037037037037035
media_T1::media_T1_S007,T1,media,2019,4,4,1501,0.002664890073284477,48,0.08333333333333333
media_T1::media_T1_S007,T1,media,2020,1,1,1501,0.0006662225183211193,38,0.02631578947368421
media_T1::media_T1_S007,T1,media,2021,4,4,1501,0.002664890073284477,63,0.06349206349206349
media_T1::media_T1_S007,T1,media,2022,22,22,1501,0.014656895403064623,90,0.24444444444444444
media_T1::media_T1_S007,T1,media,2023,16,16,1501,0.010659560293137908,78,0.20512820512820512
media_T1::media_T1_S007,T1,media,2024,6,6,1501,0.003997335109926716,80,0.075
media_T1::media_T1_S007,T1,media,2025,0,0,1501,0.0,5,0.0
media_T1::media_T1_S009,T1,media,2000,0,0,1501,0.0,4,0.0
media_T1::media_T1_S009,T1,media,2001,0,0,1501,0.0,13,0.0
media_T1::media_T1_S009,T1,media,2002,0,0,1501,0.0,16,0.0
media_T1::media_T1_S009,T1,media,2003,0,0,1501,0.0,18,0.0
media_T1::media_T1_S009,T1,media,2004,0,0,1501,0.0,15,0.0
media_T1::media_T1_S009,T1,media,2005,0,0,1501,0.0,25,0.0
media_T1::media_T1_S009,T1,media,2006,0,0,1501,0.0,36,0.0
media_T1::media_T1_S009,T1,media,2007,1,1,1501,0.0006662225183211193,50,0.02
